id,cuisine
28559,italian
32146,british
23439,italian
31391,italian
42855,vietnamese
11813,mexican
48272,irish
12263,chinese
2787,russian
16385,french
42523,mexican
26150,korean
17544,irish
29802,british
4294,irish
12696,cajun_creole
9075,cajun_creole
20159,irish
31282,russian
13057,greek
26814,vietnamese
23909,filipino
27882,spanish
43452,spanish
40246,vietnamese
8493,thai
13302,vietnamese
25606,mexican
14808,korean
40265,italian
13155,indian
28097,irish
32076,moroccan
36969,thai
13698,greek
38513,irish
15605,cajun_creole
47688,irish
22326,greek
43488,italian
10245,vietnamese
16145,thai
9985,thai
37746,russian
41400,british
26614,indian
5327,vietnamese
13015,greek
13811,vietnamese
10180,mexican
8164,greek
47951,british
42025,cajun_creole
10865,british
16815,moroccan
1025,vietnamese
42784,vietnamese
18319,irish
34353,moroccan
44922,mexican
16240,italian
29745,british
2336,vietnamese
17294,korean
1449,moroccan
30410,moroccan
43341,mexican
39594,korean
8543,british
27176,french
36562,cajun_creole
23285,italian
26787,mexican
6506,british
8552,greek
46196,greek
22828,korean
43621,british
47602,spanish
14329,russian
2924,mexican
5741,mexican
10485,russian
12878,british
21771,mexican
21059,british
4148,korean
21537,irish
45452,japanese
15489,southern_us
46585,russian
18791,russian
40072,cajun_creole
17587,vietnamese
7758,vietnamese
2853,british
18218,indian
21720,indian
20872,british
22022,moroccan
17887,french
11422,korean
28294,italian
17435,greek
43716,moroccan
40489,korean
32770,thai
16078,mexican
46460,british
12472,vietnamese
14100,korean
14120,vietnamese
40951,russian
30897,italian
16708,mexican
13341,indian
49029,moroccan
14064,vietnamese
1668,indian
28769,irish
7239,spanish
25963,korean
34427,vietnamese
6520,cajun_creole
10300,indian
1232,moroccan
42870,korean
33802,greek
46501,cajun_creole
32949,greek
4085,moroccan
30682,russian
47315,british
28249,irish
1084,brazilian
25559,british
30714,cajun_creole
13272,british
6781,indian
43462,spanish
8440,italian
23799,vietnamese
42977,cajun_creole
20214,vietnamese
19527,irish
27604,italian
15134,mexican
21241,indian
3240,irish
19794,british
37385,vietnamese
5783,korean
30232,moroccan
26019,irish
48921,mexican
20762,korean
30226,vietnamese
4783,greek
45445,british
35042,moroccan
33632,italian
38332,greek
32651,korean
19338,korean
28320,moroccan
1488,vietnamese
33940,mexican
2539,greek
29026,moroccan
25889,mexican
23589,korean
12933,filipino
29127,british
3207,russian
45732,korean
47696,greek
30481,french
45419,vietnamese
11406,indian
42319,greek
35370,moroccan
42436,vietnamese
27895,french
1645,chinese
8787,indian
7461,korean
29368,irish
29881,vietnamese
32040,korean
7843,russian
6254,thai
7747,british
36361,greek
31378,cajun_creole
27634,spanish
48903,vietnamese
46841,russian
47660,cajun_creole
37772,russian
18485,british
36815,mexican
45159,british
30140,korean
5126,korean
15363,korean
169,indian
14652,british
42988,brazilian
26067,mexican
22917,korean
18652,vietnamese
42035,korean
39445,southern_us
41203,italian
27623,greek
142,mexican
27341,korean
41923,mexican
49169,british
16288,vietnamese
9043,korean
49711,british
21753,thai
40211,mexican
48168,irish
29426,mexican
45945,moroccan
33165,mexican
40521,japanese
21437,greek
47064,vietnamese
47807,british
32414,mexican
11265,british
27139,cajun_creole
39830,french
36628,greek
42118,thai
5928,british
37463,korean
36066,french
16508,mexican
11464,irish
17321,vietnamese
5914,vietnamese
19438,vietnamese
47580,korean
29886,cajun_creole
35229,mexican
39538,british
10650,french
48346,korean
44205,french
877,indian
40408,vietnamese
4172,vietnamese
1663,russian
29813,british
3292,spanish
6288,british
37606,italian
26786,korean
2040,korean
38025,british
10171,irish
24997,greek
21397,italian
1217,cajun_creole
38381,mexican
1409,cajun_creole
15901,british
42619,mexican
38670,italian
13511,korean
45294,moroccan
41236,mexican
33370,vietnamese
9032,british
26182,mexican
21629,korean
19518,spanish
11588,vietnamese
3716,indian
47711,korean
47286,cajun_creole
28877,vietnamese
40039,french
9224,korean
24373,greek
45305,cajun_creole
30758,british
48652,italian
24586,korean
26338,british
1670,italian
37582,british
48132,greek
46066,moroccan
34164,russian
66,mexican
11006,vietnamese
28726,filipino
13320,moroccan
6574,korean
21779,korean
42114,italian
12197,greek
35257,british
37169,british
42169,korean
16124,mexican
6352,british
47452,british
7839,british
5569,russian
30849,vietnamese
25544,british
4887,british
11538,thai
35958,russian
31577,vietnamese
12233,indian
43454,british
26373,mexican
43145,greek
5308,moroccan
23614,vietnamese
36948,vietnamese
12315,korean
30020,moroccan
19231,mexican
38534,greek
45750,french
48778,filipino
20026,mexican
22978,italian
26662,vietnamese
46218,irish
39341,cajun_creole
38395,british
18871,irish
12468,filipino
13360,japanese
22233,british
30352,russian
13345,greek
6330,vietnamese
12867,greek
35225,mexican
33826,thai
36993,mexican
44847,chinese
10197,french
28737,chinese
25095,indian
14063,greek
811,irish
20335,cajun_creole
30826,thai
4452,korean
30862,greek
10282,mexican
47567,mexican
16553,spanish
5045,french
47528,mexican
3979,british
17254,italian
6293,spanish
42706,cajun_creole
47432,moroccan
45496,mexican
25936,british
46258,korean
36625,british
4642,irish
35698,irish
19996,filipino
10388,korean
36298,british
43253,korean
1089,russian
47,indian
257,italian
16979,vietnamese
31697,indian
49012,cajun_creole
7592,mexican
44884,british
41859,greek
9969,italian
45041,indian
48098,british
27238,british
4466,italian
11350,italian
30506,southern_us
439,filipino
4342,thai
47474,french
25254,thai
18255,french
9547,vietnamese
3889,irish
26976,italian
19218,indian
31837,greek
27254,moroccan
26282,british
5443,vietnamese
11516,vietnamese
23265,irish
49204,moroccan
14502,mexican
22711,korean
27402,italian
4743,irish
13632,british
46530,italian
12173,british
44493,filipino
14241,thai
3151,chinese
17375,greek
26969,korean
42219,greek
49466,indian
7994,moroccan
16972,indian
44688,british
25657,moroccan
40806,moroccan
10201,vietnamese
47124,italian
24523,russian
34597,vietnamese
32015,vietnamese
46696,korean
49239,mexican
28501,brazilian
37207,british
38224,cajun_creole
18565,greek
46164,vietnamese
4052,french
28544,greek
10961,korean
15916,irish
36744,mexican
41984,british
48278,vietnamese
25010,vietnamese
21242,korean
30310,cajun_creole
23801,vietnamese
29614,mexican
34667,irish
48159,brazilian
20747,moroccan
44625,greek
7173,vietnamese
16676,moroccan
3667,mexican
36594,indian
26511,spanish
19351,irish
48982,russian
27934,british
22595,mexican
7256,vietnamese
4306,cajun_creole
41919,moroccan
23236,korean
7329,vietnamese
38382,vietnamese
42257,chinese
17600,moroccan
40730,cajun_creole
1192,southern_us
37189,vietnamese
2913,british
7118,italian
42223,mexican
25690,jamaican
8267,brazilian
35989,indian
774,french
23158,vietnamese
12071,cajun_creole
26537,french
49537,moroccan
19990,spanish
27876,thai
20823,vietnamese
31393,filipino
23239,vietnamese
21141,italian
43585,russian
30493,korean
42985,moroccan
31089,korean
46974,mexican
40018,korean
28153,french
10967,korean
14240,jamaican
24871,korean
16258,italian
28001,irish
49299,british
47808,moroccan
37960,russian
34733,thai
48741,british
10230,cajun_creole
46275,british
17152,british
36201,british
16907,southern_us
3244,british
11434,russian
22402,vietnamese
26624,spanish
21558,irish
4847,italian
17174,british
21995,french
27335,japanese
14696,vietnamese
48923,filipino
32508,mexican
36585,italian
15904,jamaican
19319,irish
17017,greek
35561,korean
45518,italian
6489,chinese
14423,filipino
26068,spanish
32687,british
18684,italian
25918,irish
35353,filipino
37689,vietnamese
32830,french
6984,irish
29526,indian
42546,vietnamese
30742,indian
38469,cajun_creole
6678,moroccan
17413,vietnamese
20110,moroccan
43229,cajun_creole
27133,filipino
48411,korean
11098,korean
18024,mexican
22540,irish
1013,russian
35057,british
20177,chinese
26323,vietnamese
4227,spanish
34461,thai
4540,greek
36457,korean
37262,moroccan
16041,moroccan
25790,cajun_creole
26546,cajun_creole
5295,irish
26689,chinese
11129,cajun_creole
42373,british
15183,greek
20054,russian
22088,italian
26034,cajun_creole
7442,moroccan
39855,vietnamese
16795,indian
45938,indian
21187,filipino
24985,mexican
19293,russian
35190,greek
48511,indian
24429,indian
16069,moroccan
46173,indian
33861,korean
17499,italian
29095,cajun_creole
27355,moroccan
23,moroccan
14299,korean
15939,korean
26371,vietnamese
1544,indian
15996,cajun_creole
28808,moroccan
28521,vietnamese
22276,moroccan
45421,indian
1388,irish
16838,thai
4167,vietnamese
19525,moroccan
9051,russian
13537,indian
34265,cajun_creole
28948,british
11263,vietnamese
42791,korean
37584,korean
49538,irish
20135,korean
46558,southern_us
9349,chinese
10859,moroccan
9623,vietnamese
3610,vietnamese
29537,vietnamese
35360,jamaican
22957,british
39629,korean
15631,irish
24105,mexican
15747,irish
48668,mexican
46662,greek
38318,mexican
48588,british
44549,spanish
37552,korean
19931,jamaican
23871,korean
23762,irish
25303,korean
11340,mexican
13980,italian
7656,mexican
47486,indian
22621,mexican
9479,cajun_creole
13281,mexican
22624,british
27542,mexican
5778,british
48800,moroccan
744,french
27747,filipino
15511,korean
39843,moroccan
40129,filipino
2236,french
42882,jamaican
2860,mexican
12167,filipino
44860,french
38237,cajun_creole
27239,southern_us
20091,french
24091,moroccan
13303,mexican
17,italian
16887,vietnamese
31862,vietnamese
14437,irish
35092,greek
47641,cajun_creole
10067,british
15037,vietnamese
20058,korean
16841,moroccan
35002,moroccan
17689,vietnamese
13224,mexican
18356,cajun_creole
10950,british
37642,mexican
1801,mexican
36059,mexican
5105,italian
18460,vietnamese
26501,korean
31066,vietnamese
15589,indian
5933,vietnamese
31444,thai
42571,greek
10448,greek
11830,moroccan
7223,chinese
46537,southern_us
27269,vietnamese
44139,british
11162,british
38781,vietnamese
25429,british
3987,korean
3063,filipino
392,spanish
656,mexican
28508,irish
42332,irish
41775,mexican
14167,greek
1555,russian
24872,moroccan
40323,italian
28209,korean
8772,italian
33557,irish
15016,british
14866,vietnamese
1638,italian
37006,vietnamese
29914,korean
797,vietnamese
4209,russian
34027,vietnamese
15378,mexican
25802,korean
21683,cajun_creole
30958,korean
5558,british
29792,vietnamese
35869,vietnamese
24364,mexican
35401,italian
1820,moroccan
22651,moroccan
39614,british
41834,korean
21043,british
14615,mexican
47588,italian
38983,mexican
31441,irish
33455,jamaican
25078,italian
14162,british
14603,british
40713,spanish
43872,british
29222,korean
37701,cajun_creole
33720,vietnamese
43660,russian
44613,british
12178,filipino
45641,italian
42803,italian
47145,irish
21925,british
17233,vietnamese
28029,british
2601,thai
45781,irish
37326,greek
46034,korean
12813,korean
29934,greek
29247,french
48076,korean
11352,british
42956,korean
32918,cajun_creole
607,irish
7801,italian
45246,mexican
31901,korean
20449,russian
19367,brazilian
41457,vietnamese
12159,moroccan
48164,british
48884,mexican
33137,thai
23778,british
17154,vietnamese
49078,cajun_creole
11125,greek
4280,mexican
33377,vietnamese
15884,mexican
44340,cajun_creole
25351,italian
23271,british
36191,mexican
48074,irish
47618,cajun_creole
20153,irish
40548,moroccan
22858,mexican
6224,greek
31972,italian
4190,russian
22066,british
45809,mexican
16888,cajun_creole
41177,french
2585,korean
34835,british
27465,irish
32614,french
23845,korean
8345,irish
15313,korean
36741,british
6845,irish
24184,italian
10632,mexican
46732,greek
7328,mexican
37610,greek
39472,british
26291,irish
30621,cajun_creole
5188,british
29760,mexican
45337,irish
31663,british
3965,vietnamese
19981,vietnamese
23268,irish
39421,thai
19286,irish
33493,korean
18035,italian
19669,japanese
6073,russian
10457,irish
24605,filipino
37873,mexican
3753,british
8218,irish
28513,italian
40161,mexican
35777,french
38159,chinese
20380,korean
20309,russian
22178,british
44534,southern_us
36812,italian
771,italian
14453,russian
37861,spanish
40670,korean
33687,greek
11720,vietnamese
41612,vietnamese
27089,irish
18732,italian
46522,italian
44217,vietnamese
10202,italian
40090,mexican
9314,mexican
38428,russian
25439,cajun_creole
39775,indian
13463,thai
21501,vietnamese
47894,thai
6270,vietnamese
37860,korean
21988,vietnamese
7205,greek
12797,indian
45258,indian
30940,mexican
9264,italian
14576,indian
28890,brazilian
20128,italian
7330,thai
20464,korean
19619,mexican
37972,vietnamese
41015,italian
47310,italian
27652,cajun_creole
42503,vietnamese
19581,french
20539,italian
13159,vietnamese
45674,italian
25381,korean
17734,mexican
15502,russian
1949,mexican
7784,korean
23870,british
42,moroccan
34881,british
2680,irish
10299,french
3737,italian
42343,korean
21785,italian
8581,korean
42710,indian
16804,greek
37626,greek
48805,chinese
2746,mexican
24899,vietnamese
25649,mexican
6723,greek
34402,vietnamese
3080,thai
26264,irish
37408,korean
117,british
34481,greek
43553,filipino
39747,british
30499,italian
19980,chinese
32277,british
36165,chinese
2649,moroccan
17428,mexican
31069,russian
26188,vietnamese
8944,mexican
2473,korean
14931,indian
21552,moroccan
13444,british
46119,korean
37942,greek
32162,irish
36605,indian
48647,irish
12709,indian
1405,korean
34269,british
31633,moroccan
29169,mexican
10732,mexican
40433,cajun_creole
30014,korean
48847,mexican
26587,filipino
36983,italian
34931,mexican
4244,mexican
16864,moroccan
17047,indian
34698,mexican
44532,cajun_creole
23604,irish
27463,indian
34501,vietnamese
13649,russian
988,vietnamese
27926,british
40240,cajun_creole
18053,irish
22028,italian
39276,french
39745,greek
30015,british
22494,moroccan
12204,vietnamese
43428,british
45026,vietnamese
28904,british
25853,greek
25684,british
31720,french
9748,russian
34476,korean
32266,italian
46371,mexican
27590,mexican
38339,korean
18848,greek
14586,vietnamese
32960,greek
16071,irish
4465,british
11751,italian
17484,mexican
12431,mexican
14316,greek
350,cajun_creole
8350,vietnamese
8150,cajun_creole
12811,mexican
29552,mexican
15059,korean
30181,vietnamese
5940,british
3558,irish
1301,british
36040,italian
17620,italian
34863,vietnamese
22221,vietnamese
43531,chinese
29487,greek
38609,korean
35173,british
21574,italian
17311,indian
24821,vietnamese
9045,indian
41741,japanese
37423,italian
32994,irish
1745,irish
48841,mexican
44365,irish
48137,mexican
32281,korean
28754,japanese
8846,moroccan
9325,italian
23826,italian
3729,greek
32854,thai
24634,southern_us
35683,british
41237,mexican
14264,greek
14540,italian
34479,korean
43676,cajun_creole
4334,russian
45219,korean
38586,greek
18898,british
9186,british
23776,moroccan
12057,greek
7286,indian
17178,mexican
29828,indian
39864,british
45033,french
5234,british
5148,vietnamese
17511,british
11619,italian
18537,vietnamese
8098,korean
665,jamaican
3284,moroccan
33577,korean
582,french
23054,british
1107,greek
44356,irish
11102,russian
10639,russian
32597,french
3225,japanese
10069,indian
1725,vietnamese
22430,southern_us
11695,vietnamese
1996,moroccan
4363,irish
22108,greek
24945,thai
18023,british
38926,greek
47046,russian
10334,irish
47439,korean
6390,filipino
25613,southern_us
941,mexican
23577,mexican
37256,indian
23274,indian
5266,italian
15242,korean
10095,vietnamese
6494,chinese
18939,greek
9909,mexican
37592,british
45816,british
5794,moroccan
48883,greek
22861,japanese
30746,brazilian
43915,british
15762,british
2193,british
22184,vietnamese
18771,italian
39251,indian
33808,irish
31324,cajun_creole
23025,korean
6685,italian
8806,irish
45128,british
47906,indian
16457,chinese
41292,thai
11479,irish
31614,greek
12477,greek
23867,british
5114,mexican
48589,korean
20323,indian
24453,moroccan
10894,italian
22331,italian
39611,british
43758,moroccan
3677,thai
9868,french
7365,french
36795,french
47681,irish
9738,italian
1975,british
21202,italian
7444,mexican
35829,british
4093,vietnamese
14822,filipino
21688,british
38816,spanish
27283,korean
7176,greek
24786,mexican
34405,vietnamese
635,cajun_creole
7364,italian
23908,korean
35214,chinese
49205,jamaican
18914,japanese
15346,vietnamese
23098,cajun_creole
46704,british
11788,korean
41012,vietnamese
34837,southern_us
5497,korean
13835,greek
39134,korean
42029,irish
12570,british
27268,greek
23854,french
45995,chinese
4377,korean
18561,vietnamese
11215,chinese
45362,vietnamese
24466,korean
36425,irish
48902,irish
11196,indian
6030,mexican
37762,italian
29460,french
45798,korean
31388,vietnamese
37731,italian
18867,korean
9122,korean
17542,mexican
22349,italian
44970,british
35984,indian
30711,mexican
30977,british
12105,korean
22538,greek
31376,italian
7125,italian
16878,moroccan
26002,greek
35469,spanish
20587,mexican
41172,korean
46381,mexican
22031,irish
45673,vietnamese
6003,vietnamese
9798,korean
19125,vietnamese
1932,irish
9091,french
42088,mexican
22797,irish
30950,irish
31545,italian
31409,vietnamese
32783,filipino
3096,italian
40650,vietnamese
3133,russian
12746,cajun_creole
26859,italian
7415,british
25636,mexican
45735,greek
2629,mexican
18969,italian
24320,vietnamese
43959,russian
20094,spanish
47316,chinese
30590,italian
4974,irish
26792,vietnamese
27920,russian
30368,british
37035,french
49117,mexican
12891,italian
7148,vietnamese
22433,korean
14863,italian
15255,korean
18172,japanese
34497,cajun_creole
16484,british
23341,indian
30034,korean
11474,russian
28817,cajun_creole
32402,irish
2511,korean
12043,mexican
33713,italian
19924,moroccan
768,korean
38569,mexican
19134,british
29710,greek
5489,chinese
1535,jamaican
11779,korean
42927,korean
19975,cajun_creole
44318,russian
5063,russian
20722,cajun_creole
7340,irish
38333,irish
18475,italian
28125,korean
7617,mexican
9674,greek
41087,british
15430,cajun_creole
38896,indian
42133,french
19220,vietnamese
1576,russian
4293,mexican
8292,british
9704,southern_us
2675,mexican
1664,vietnamese
4488,greek
46837,russian
42167,vietnamese
46449,japanese
26984,french
26665,russian
40053,moroccan
10691,korean
47916,italian
10955,greek
13514,british
22487,cajun_creole
34831,cajun_creole
23650,british
34852,italian
28749,greek
5536,french
30894,mexican
2366,irish
17105,cajun_creole
15327,korean
41887,greek
5920,irish
32376,irish
27864,italian
10361,moroccan
20878,irish
25461,british
14051,indian
44849,moroccan
1541,japanese
908,indian
12059,british
19464,thai
6120,mexican
34498,mexican
16666,irish
19118,mexican
1484,mexican
47998,korean
30282,british
28974,irish
16893,italian
49223,british
35482,korean
29500,british
26270,vietnamese
21551,irish
18571,italian
4144,vietnamese
8436,italian
24343,chinese
5706,korean
34003,vietnamese
31332,russian
30861,italian
25779,vietnamese
5531,filipino
9085,vietnamese
14711,moroccan
31632,italian
38002,british
4562,british
26604,british
21800,british
25844,russian
6113,vietnamese
48105,cajun_creole
26886,italian
30639,spanish
41040,korean
35359,italian
40971,moroccan
26403,indian
45138,korean
27629,british
16379,filipino
39698,mexican
43697,korean
12935,vietnamese
30260,italian
27705,italian
30896,british
33072,french
18562,russian
27340,french
39247,korean
35549,mexican
17226,mexican
42827,greek
48490,mexican
38311,vietnamese
17539,korean
10841,moroccan
13689,russian
5138,vietnamese
18428,greek
47495,italian
3844,italian
41911,italian
28558,thai
37652,korean
43320,italian
3265,greek
30471,mexican
37488,mexican
46154,british
17884,irish
41232,mexican
18734,mexican
13743,italian
36343,indian
7030,korean
24613,indian
38710,indian
12280,indian
29996,british
27749,vietnamese
8235,thai
2938,cajun_creole
47824,cajun_creole
21818,korean
10005,vietnamese
27040,italian
48042,vietnamese
18261,french
44149,cajun_creole
17768,greek
17698,vietnamese
1200,british
17410,vietnamese
12595,british
48891,italian
17784,greek
11882,russian
38280,vietnamese
480,korean
26355,indian
45386,mexican
42955,british
31678,vietnamese
4506,russian
44155,vietnamese
11633,italian
21253,british
46025,italian
10314,british
46874,korean
38432,irish
48935,italian
2490,greek
8591,mexican
26318,korean
37469,greek
4102,italian
15647,moroccan
9121,indian
7929,cajun_creole
38228,cajun_creole
14957,italian
18414,filipino
5231,mexican
33604,british
12735,vietnamese
19523,thai
7853,british
33163,korean
5630,cajun_creole
35049,greek
7965,spanish
39821,indian
27157,irish
28318,irish
11275,british
4034,british
37380,korean
3470,vietnamese
701,irish
37996,filipino
10483,irish
18610,korean
42759,italian
11426,mexican
44136,vietnamese
24261,chinese
8985,greek
28040,mexican
31071,irish
6453,mexican
48762,italian
36159,moroccan
21417,chinese
26451,greek
19979,irish
44803,greek
35560,chinese
39937,british
6593,korean
31735,mexican
13153,korean
1411,spanish
31664,italian
32101,mexican
33367,mexican
46628,spanish
32747,greek
2377,mexican
14640,cajun_creole
48493,mexican
6752,korean
17519,vietnamese
45167,moroccan
5975,cajun_creole
28189,irish
37891,cajun_creole
31530,cajun_creole
22880,mexican
41020,jamaican
32047,moroccan
30877,italian
6700,mexican
34641,vietnamese
25706,british
35164,mexican
10066,mexican
11681,russian
40920,british
43481,irish
33705,mexican
46679,irish
17635,korean
6235,mexican
49572,indian
14373,irish
25511,moroccan
47652,mexican
24214,british
40625,vietnamese
20447,italian
13533,japanese
10195,korean
27795,vietnamese
23014,korean
7561,mexican
23812,korean
24952,russian
41557,italian
15847,korean
20202,vietnamese
16301,vietnamese
27106,spanish
5037,british
15253,british
22270,french
39918,british
11398,mexican
44174,mexican
8231,italian
34639,korean
33855,indian
14041,italian
37934,spanish
6104,indian
27251,british
47206,russian
46137,filipino
31102,british
33073,russian
4661,korean
25610,moroccan
31029,italian
23440,indian
42385,moroccan
45895,moroccan
34229,korean
31486,korean
47198,french
23006,french
14166,filipino
12425,mexican
46583,greek
20880,greek
13762,southern_us
47701,cajun_creole
26679,korean
7296,jamaican
8520,moroccan
34428,irish
40138,greek
1967,vietnamese
12854,mexican
12646,british
40178,british
16990,italian
172,russian
28381,korean
41826,russian
36860,mexican
20795,mexican
6626,british
20589,korean
4024,cajun_creole
34359,mexican
29651,moroccan
49442,italian
5049,cajun_creole
1337,irish
29433,italian
10717,korean
15957,vietnamese
20499,british
38018,greek
18150,british
46524,spanish
40473,cajun_creole
21554,indian
42695,mexican
48951,french
46544,vietnamese
8376,irish
33109,vietnamese
41448,spanish
11784,indian
36889,italian
47140,mexican
16207,mexican
4708,greek
9630,italian
43778,moroccan
5540,british
33015,mexican
32258,irish
49287,indian
36720,indian
14956,italian
36140,irish
31818,moroccan
15827,greek
16331,british
39064,british
17103,indian
42799,british
46829,british
39560,irish
19496,italian
23809,spanish
4056,vietnamese
1214,irish
27520,moroccan
28815,mexican
38950,korean
9720,greek
16896,cajun_creole
23108,vietnamese
44539,italian
45542,korean
10080,moroccan
10467,indian
29668,brazilian
6948,british
18308,korean
41138,filipino
35252,british
45559,korean
45169,vietnamese
22539,italian
14601,british
46738,british
36644,mexican
18064,vietnamese
12989,vietnamese
29125,korean
10810,french
39796,mexican
30688,spanish
25386,chinese
5550,indian
26998,mexican
30398,brazilian
40333,mexican
24265,italian
18953,british
24287,italian
36631,brazilian
33500,greek
9719,indian
18589,greek
25430,cajun_creole
48525,mexican
4337,greek
30578,irish
18333,french
7556,irish
13108,russian
30208,korean
23114,mexican
46118,italian
37800,russian
3390,moroccan
7445,korean
34030,spanish
40358,korean
40028,vietnamese
45708,irish
7393,vietnamese
3619,british
29848,indian
25705,mexican
25919,korean
4874,greek
47709,mexican
30281,mexican
16044,russian
1353,chinese
1339,indian
48060,jamaican
12829,cajun_creole
24191,korean
3859,french
10744,vietnamese
45958,french
9028,moroccan
45733,korean
21752,vietnamese
21085,moroccan
45884,cajun_creole
22860,korean
39506,italian
25569,vietnamese
36896,korean
33018,filipino
15341,moroccan
18983,greek
5885,korean
18704,italian
31610,irish
3401,moroccan
35168,mexican
29209,mexican
36347,jamaican
1785,filipino
38673,vietnamese
49486,vietnamese
13583,moroccan
33926,russian
40470,mexican
26337,korean
6731,southern_us
44459,korean
22824,korean
29264,french
25558,filipino
23080,jamaican
14670,greek
27553,british
17525,mexican
6077,moroccan
24098,korean
2510,italian
26921,irish
23088,vietnamese
31468,moroccan
32381,korean
44835,british
32368,thai
27208,irish
14242,mexican
19659,korean
43094,korean
15760,spanish
11814,korean
15262,mexican
21825,italian
39447,greek
18247,mexican
32682,irish
37504,irish
20319,irish
32522,british
44455,cajun_creole
49148,moroccan
2114,japanese
31361,british
28348,spanish
22226,irish
33911,mexican
16916,southern_us
35988,greek
43563,italian
35964,british
26651,mexican
15924,korean
48851,vietnamese
23692,british
44971,mexican
31673,french
11741,cajun_creole
1087,vietnamese
36591,mexican
24651,vietnamese
16791,british
28578,greek
4537,indian
24876,british
31584,italian
39456,korean
39474,greek
11103,indian
17650,british
40495,indian
3434,mexican
10911,vietnamese
35249,vietnamese
8344,filipino
47259,indian
42808,indian
39649,moroccan
316,cajun_creole
43351,british
32617,indian
27624,vietnamese
8796,british
43592,mexican
45582,french
31146,greek
22025,greek
33118,korean
7641,french
48678,mexican
36267,cajun_creole
29542,cajun_creole
15157,indian
14285,filipino
40043,italian
3532,greek
16823,vietnamese
4961,cajun_creole
27022,british
41659,vietnamese
31690,indian
41702,vietnamese
13661,greek
8855,irish
30533,spanish
30909,italian
47943,thai
45916,french
33460,korean
35100,vietnamese
31513,korean
15005,korean
21308,vietnamese
14321,mexican
719,irish
45509,indian
10308,irish
2071,moroccan
853,russian
30255,greek
47546,italian
13974,moroccan
11583,italian
36373,thai
45398,korean
36622,moroccan
46510,greek
15712,mexican
36418,korean
38314,vietnamese
27960,brazilian
14656,indian
3838,cajun_creole
18439,cajun_creole
15998,irish
31815,indian
21879,korean
40095,korean
43972,mexican
23982,russian
23836,irish
46159,chinese
4302,french
35145,british
30222,moroccan
30560,mexican
19781,filipino
16250,spanish
32866,filipino
31665,indian
47334,vietnamese
34527,mexican
5760,italian
13027,british
20855,british
8816,vietnamese
45001,italian
9143,russian
19989,greek
42673,irish
30565,vietnamese
26924,british
22404,moroccan
4272,cajun_creole
2728,italian
26853,irish
20862,korean
25107,british
38168,southern_us
7053,british
28624,chinese
7237,british
18398,korean
46793,british
31501,russian
20617,moroccan
28046,korean
17167,irish
30370,korean
31984,indian
25643,french
6394,korean
34282,thai
47658,indian
24087,british
26732,mexican
29627,indian
37412,irish
15435,greek
26066,italian
47869,moroccan
48059,irish
39577,british
41509,filipino
34606,british
2021,thai
2532,greek
27724,vietnamese
8754,vietnamese
4301,moroccan
25137,french
24483,french
8566,italian
46526,british
42148,british
17663,vietnamese
25669,indian
4011,thai
19432,moroccan
11439,russian
1162,vietnamese
20953,vietnamese
38796,italian
30043,vietnamese
36182,irish
33840,irish
43911,irish
5736,irish
17534,korean
51,moroccan
1032,cajun_creole
32889,italian
34487,indian
49264,indian
5804,cajun_creole
9724,vietnamese
4112,cajun_creole
16786,french
2781,indian
5785,british
17249,korean
27894,irish
11444,mexican
35396,southern_us
15083,thai
36320,irish
49475,chinese
32585,korean
22474,italian
3014,italian
40396,greek
36634,mexican
18543,chinese
22089,vietnamese
33545,irish
29049,irish
9681,greek
31476,korean
46081,greek
1293,moroccan
3830,mexican
49201,korean
4236,korean
17185,irish
48757,british
48277,irish
19192,vietnamese
23579,korean
867,british
919,greek
11704,indian
10939,british
6397,italian
21926,vietnamese
41831,mexican
29221,french
15627,indian
24228,mexican
31854,vietnamese
45533,thai
24915,vietnamese
6750,cajun_creole
43562,vietnamese
37717,russian
8060,spanish
27317,mexican
23501,mexican
22255,greek
27812,french
31490,indian
43951,chinese
11407,moroccan
31821,italian
32173,indian
36050,irish
18967,vietnamese
20530,mexican
21805,southern_us
28743,mexican
29386,russian
28475,indian
48106,mexican
14681,irish
49120,vietnamese
27651,korean
2803,vietnamese
27372,spanish
25807,chinese
25050,mexican
35790,british
42729,vietnamese
6419,british
19723,korean
11569,cajun_creole
10002,cajun_creole
28748,irish
33729,mexican
6109,korean
9245,korean
6013,vietnamese
4408,cajun_creole
3973,irish
5079,italian
43736,korean
43841,british
17547,mexican
1014,korean
16213,italian
27984,russian
16158,korean
13703,greek
7838,vietnamese
40922,thai
15497,korean
18323,cajun_creole
24432,russian
4125,mexican
47287,mexican
27909,spanish
42533,korean
41140,greek
12009,british
24666,korean
9000,greek
33269,greek
35110,mexican
14557,italian
1002,italian
3870,british
44030,korean
4669,french
18282,korean
25388,italian
30918,vietnamese
31096,mexican
11806,korean
35840,italian
29994,irish
16630,mexican
4862,korean
6376,mexican
21696,italian
2875,jamaican
11132,greek
22506,vietnamese
1397,mexican
17443,moroccan
21524,moroccan
29622,vietnamese
36085,irish
39557,vietnamese
2648,korean
40347,korean
38771,greek
44395,mexican
39038,british
24321,thai
47886,british
15905,mexican
3533,british
36315,irish
46414,mexican
29440,irish
4754,vietnamese
17729,vietnamese
42372,filipino
34214,greek
9500,chinese
25896,korean
12995,indian
